,featureType,prblemType,confID,budget,eng_lvls,divide,fusionType,repeats,loss,mae,maperc_e,mslog_e,CosineSimilarity,Huber,LogCosh
val_score,twostream,regression,"(0, 0, 12)",9.0,3,5,conc,0,2.880023241043091,1.5438846349716187,78.66850280761719,0.6104483008384705,-1.7320517301559448,1.066024899482727,0.9481708407402039
test_score,twostream,regression,"(0, 0, 12)",9.0,3,5,conc,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263146996498108,-1.732051968574524,1.0985370874404907,0.9625526666641235
train_score,twostream,regression,"(0, 0, 12)",27.0,3,5,conc,0,3.5115528106689453,1.7361624240875244,80.92144012451172,0.710162341594696,-1.7320548295974731,1.2523741722106934,1.1172502040863037
val_score,twostream,regression,"(0, 0, 12)",27.0,3,5,conc,0,2.880023241043091,1.5438846349716187,78.66851043701172,0.6104483008384705,-1.7320517301559448,1.066024899482727,0.9481708407402039
test_score,twostream,regression,"(0, 0, 12)",27.0,3,5,conc,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263146996498108,-1.732051968574524,1.0985370874404907,0.9625526070594788
train_score,twostream,regression,"(0, 0, 12)",81.0,3,5,conc,0,3.5115528106689453,1.7361624240875244,80.92144012451172,0.7101624608039856,-1.7320548295974731,1.2523741722106934,1.1172503232955933
val_score,twostream,regression,"(0, 0, 12)",81.0,3,5,conc,0,2.880023241043091,1.5438846349716187,78.66851043701172,0.6104483604431152,-1.7320517301559448,1.066024899482727,0.9481708407402039
test_score,twostream,regression,"(0, 0, 12)",81.0,3,5,conc,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263146996498108,-1.732051968574524,1.0985370874404907,0.9625526070594788
train_score,twostream,regression,"(0, 0, 13)",9.0,3,5,conc,0,3.5124998092651367,1.7361624240875244,80.92144012451172,0.7111254930496216,-1.7247588634490967,1.2524725198745728,1.1173503398895264
val_score,twostream,regression,"(0, 0, 13)",9.0,3,5,conc,0,2.881625175476074,1.5438846349716187,78.66851043701172,0.6119937300682068,-1.71983802318573,1.0663073062896729,0.9484156966209412
test_score,twostream,regression,"(0, 0, 13)",9.0,3,5,conc,0,2.7999043464660645,1.598536491394043,81.67367553710938,0.6273320913314819,-1.7241854667663574,1.0985431671142578,0.9626575112342834
train_score,twostream,regression,"(0, 0, 14)",9.0,3,5,conc,0,3.512936592102051,1.7361624240875244,80.92144012451172,0.7115647792816162,-1.7214046716690063,1.2525266408920288,1.117400050163269
val_score,twostream,regression,"(0, 0, 14)",9.0,3,5,conc,0,2.8815314769744873,1.5438846349716187,78.66851806640625,0.6119624972343445,-1.7204797267913818,1.066188931465149,0.9483331441879272
test_score,twostream,regression,"(0, 0, 14)",9.0,3,5,conc,0,2.8002021312713623,1.5985366106033325,81.67367553710938,0.6276313066482544,-1.7218929529190063,1.0985440015792847,0.9626806974411011
train_score,twostream,regression,"(0, 0, 15)",9.0,3,5,conc,0,3.5115528106689453,1.7361624240875244,80.92144012451172,0.7101624608039856,-1.7320548295974731,1.2523741722106934,1.1172503232955933
val_score,twostream,regression,"(0, 0, 15)",9.0,3,5,conc,0,2.880023241043091,1.5438846349716187,78.66851043701172,0.6104485392570496,-1.7320517301559448,1.066024899482727,0.9481708407402039
test_score,twostream,regression,"(0, 0, 15)",9.0,3,5,conc,0,2.7988810539245605,1.5985366106033325,81.67367553710938,0.6263148784637451,-1.7320501804351807,1.0985370874404907,0.9625526070594788
train_score,twostream,regression,"(0, 0, 15)",27.0,3,5,conc,0,3.5115528106689453,1.7361624240875244,80.92144012451172,0.7101624608039856,-1.7320548295974731,1.2523741722106934,1.1172503232955933
val_score,twostream,regression,"(0, 0, 15)",27.0,3,5,conc,0,2.880023241043091,1.5438846349716187,78.66851806640625,0.61044842004776,-1.7320514917373657,1.0660250186920166,0.9481708407402039
test_score,twostream,regression,"(0, 0, 15)",27.0,3,5,conc,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263147592544556,-1.732051968574524,1.0985370874404907,0.9625526070594788
train_score,twostream,regression,"(0, 0, 15)",81.0,3,5,conc,0,3.5115528106689453,1.7361624240875244,80.92144012451172,0.7101624608039856,-1.7320548295974731,1.2523741722106934,1.1172503232955933
val_score,twostream,regression,"(0, 0, 15)",81.0,3,5,conc,0,2.880023241043091,1.5438846349716187,78.66851043701172,0.6104483604431152,-1.7320517301559448,1.0660250186920166,0.9481708407402039
test_score,twostream,regression,"(0, 0, 15)",81.0,3,5,conc,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263147592544556,-1.7320517301559448,1.0985370874404907,0.9625526666641235
train_score,twostream,regression,"(0, 0, 16)",9.0,3,5,conc,0,3.733773708343506,1.7487555742263794,82.54105377197266,0.9111936092376709,-0.9999998807907104,1.2791239023208618,1.1457340717315674
val_score,twostream,regression,"(0, 0, 16)",9.0,3,5,conc,0,3.102245569229126,1.5595061779022217,80.7375259399414,0.8038701415061951,-0.9999999403953552,1.1047176122665405,0.9843603372573853
test_score,twostream,regression,"(0, 0, 16)",9.0,3,5,conc,0,3.0211031436920166,1.5985366106033325,81.67367553710938,0.8240107297897339,-0.9999999403953552,1.1204787492752075,0.9906312227249146
train_score,twostream,regression,"(0, 0, 17)",9.0,3,5,conc,0,3.733773708343506,1.7487555742263794,82.54105377197266,0.9111936092376709,-0.9999998807907104,1.2791239023208618,1.1457340717315674
val_score,twostream,regression,"(0, 0, 17)",9.0,3,5,conc,0,3.102245569229126,1.5595061779022217,80.7375259399414,0.8038701415061951,-0.9999999403953552,1.1047176122665405,0.9843603372573853
test_score,twostream,regression,"(0, 0, 17)",9.0,3,5,conc,0,3.0211031436920166,1.5985366106033325,81.67367553710938,0.8240107297897339,-0.9999999403953552,1.1204787492752075,0.9906312227249146
train_score,twostream,regression,"(0, 0, 18)",9.0,3,5,conc,0,3.5115528106689453,1.7361624240875244,80.92144012451172,0.710162341594696,-1.7320548295974731,1.2523741722106934,1.1172504425048828
val_score,twostream,regression,"(0, 0, 18)",9.0,3,5,conc,0,2.880023241043091,1.5438846349716187,78.66851043701172,0.6104483604431152,-1.7320517301559448,1.066024899482727,0.9481708407402039
test_score,twostream,regression,"(0, 0, 18)",9.0,3,5,conc,0,2.7988808155059814,1.5985366106033325,81.67367553710938,0.6263147592544556,-1.732051968574524,1.0985370874404907,0.9625526666641235
train_score,twostream,regression,"(0, 0, 18)",27.0,3,5,conc,0,3.5115528106689453,1.7361624240875244,80.92144012451172,0.710162341594696,-1.7320548295974731,1.2523741722106934,1.1172505617141724
val_score,twostream,regression,"(0, 0, 18)",27.0,3,5,conc,0,2.880023241043091,1.5438846349716187,78.66850280761719,0.6104483604431152,-1.7320517301559448,1.066024899482727,0.9481708407402039
test_score,twostream,regression,"(0, 0, 18)",27.0,3,5,conc,0,2.7988808155059814,1.5985366106033325,81.67367553710938,0.6263147592544556,-1.732051968574524,1.0985370874404907,0.9625527262687683
train_score,twostream,regression,"(0, 0, 19)",9.0,3,5,conc,0,3.514401912689209,1.7361624240875244,80.92144012451172,0.7130917310714722,-1.7105796337127686,1.2526055574417114,1.1175042390823364
val_score,twostream,regression,"(0, 0, 19)",9.0,3,5,conc,0,2.882842540740967,1.5438846349716187,78.66851043701172,0.6132394075393677,-1.7108007669448853,1.0663989782333374,0.9485020637512207
test_score,twostream,regression,"(0, 0, 19)",9.0,3,5,conc,0,2.8014743328094482,1.598536491394043,81.67367553710938,0.6289215087890625,-1.7124242782592773,1.0985666513442993,0.9627814292907715
train_score,twostream,regression,"(0, 0, 20)",9.0,3,5,conc,0,3.5115764141082764,1.7361624240875244,80.92144012451172,0.7101876139640808,-1.7318570613861084,1.2523776292800903,1.1172534227371216
val_score,twostream,regression,"(0, 0, 20)",9.0,3,5,conc,0,2.880065679550171,1.5438846349716187,78.66851043701172,0.6104885935783386,-1.7317203283309937,1.0660325288772583,0.9481779336929321
test_score,twostream,regression,"(0, 0, 20)",9.0,3,5,conc,0,2.7989401817321777,1.5985366106033325,81.67367553710938,0.6263712644577026,-1.7315887212753296,1.0985380411148071,0.9625609517097473
train_score,twostream,regression,"(0, 0, 21)",9.0,3,5,conc,0,3.5116372108459473,1.7361624240875244,80.92144012451172,0.7102474570274353,-1.7313932180404663,1.2523846626281738,1.1172599792480469
val_score,twostream,regression,"(0, 0, 21)",9.0,3,5,conc,0,2.8801515102386475,1.5438846349716187,78.66851043701172,0.6105695962905884,-1.7310528755187988,1.0660531520843506,0.9481928944587708
test_score,twostream,regression,"(0, 0, 21)",9.0,3,5,conc,0,2.798990488052368,1.598536491394043,81.67367553710938,0.6264207363128662,-1.7312089204788208,1.098537802696228,0.9625653624534607
train_score,twostream,regression,"(0, 0, 22)",9.0,3,5,conc,0,3.5115528106689453,1.7361624240875244,80.92144012451172,0.710162341594696,-1.7320548295974731,1.2523741722106934,1.1172503232955933
val_score,twostream,regression,"(0, 0, 22)",9.0,3,5,conc,0,2.880023241043091,1.5438846349716187,78.66851043701172,0.6104483604431152,-1.7320517301559448,1.066024899482727,0.9481708407402039
test_score,twostream,regression,"(0, 0, 22)",9.0,3,5,conc,0,2.7988805770874023,1.598536491394043,81.67367553710938,0.6263146996498108,-1.732051968574524,1.0985370874404907,0.9625526070594788
train_score,twostream,regression,"(0, 0, 22)",27.0,3,5,conc,0,3.5115528106689453,1.7361624240875244,80.92144012451172,0.7101625204086304,-1.7320548295974731,1.2523741722106934,1.1172503232955933
val_score,twostream,regression,"(0, 0, 22)",27.0,3,5,conc,0,2.880023241043091,1.5438846349716187,78.66851806640625,0.6104483604431152,-1.7320517301559448,1.0660250186920166,0.9481708407402039
test_score,twostream,regression,"(0, 0, 22)",27.0,3,5,conc,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263147592544556,-1.732051968574524,1.0985370874404907,0.9625526070594788
train_score,twostream,regression,"(0, 0, 23)",9.0,3,5,conc,0,3.5116400718688965,1.7361624240875244,80.92144012451172,0.7102497816085815,-1.7313755750656128,1.2523846626281738,1.1172593832015991
val_score,twostream,regression,"(0, 0, 23)",9.0,3,5,conc,0,2.880173444747925,1.5438846349716187,78.66851806640625,0.6105953454971313,-1.73087477684021,1.0660520792007446,0.9481932520866394
test_score,twostream,regression,"(0, 0, 23)",9.0,3,5,conc,0,2.7989859580993652,1.598536491394043,81.67367553710938,0.6264182925224304,-1.7312288284301758,1.0985373258590698,0.9625651240348816
train_score,twostream,regression,"(0, 0, 24)",9.0,3,5,conc,0,3.5115606784820557,1.7361624240875244,80.92144012451172,0.7101700901985168,-1.7319897413253784,1.252375602722168,1.1172513961791992
val_score,twostream,regression,"(0, 0, 24)",9.0,3,5,conc,0,2.8801071643829346,1.5438846349716187,78.66851043701172,0.6105312705039978,-1.7313863039016724,1.066039800643921,0.9481832385063171
test_score,twostream,regression,"(0, 0, 24)",9.0,3,5,conc,0,2.798952341079712,1.598536491394043,81.67367553710938,0.626384437084198,-1.7315001487731934,1.0985370874404907,0.9625607132911682
train_score,twostream,regression,"(0, 0, 25)",9.0,3,5,conc,0,3.5115528106689453,1.7361624240875244,80.92144012451172,0.7101631760597229,-1.732052206993103,1.2523741722106934,1.1172504425048828
val_score,twostream,regression,"(0, 0, 25)",9.0,3,5,conc,0,2.880023956298828,1.5438846349716187,78.66850280761719,0.6104490756988525,-1.7320425510406494,1.0660251379013062,0.9481710195541382
test_score,twostream,regression,"(0, 0, 25)",9.0,3,5,conc,0,2.798882246017456,1.598536491394043,81.67367553710938,0.6263158917427063,-1.7320417165756226,1.0985370874404907,0.9625527262687683
train_score,twostream,regression,"(0, 0, 25)",27.0,3,5,conc,0,3.5115528106689453,1.7361624240875244,80.92144012451172,0.710162341594696,-1.7320548295974731,1.2523741722106934,1.1172503232955933
val_score,twostream,regression,"(0, 0, 25)",27.0,3,5,conc,0,2.880023241043091,1.5438846349716187,78.66851043701172,0.6104483008384705,-1.7320518493652344,1.066024899482727,0.9481708407402039
test_score,twostream,regression,"(0, 0, 25)",27.0,3,5,conc,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263146996498108,-1.7320520877838135,1.0985370874404907,0.9625526666641235
train_score,twostream,regression,"(0, 0, 26)",9.0,3,5,conc,0,3.5115737915039062,1.7361624240875244,80.92143249511719,0.7101836204528809,-1.7319002151489258,1.252374529838562,1.1172518730163574
val_score,twostream,regression,"(0, 0, 26)",9.0,3,5,conc,0,2.8802073001861572,1.5438846349716187,78.66850280761719,0.6106199026107788,-1.7306123971939087,1.0660719871520996,0.9482064843177795
test_score,twostream,regression,"(0, 0, 26)",9.0,3,5,conc,0,2.7990055084228516,1.598536491394043,81.67367553710938,0.6264376044273376,-1.7310820817947388,1.0985370874404907,0.9625664353370667
train_score,twostream,regression,"(0, 0, 0)",9.0,5,2.5,none,0,12.467294692993164,3.3374059200286865,93.35391998291016,1.7526602745056152,-2.235672950744629,2.8375308513641357,2.6577770709991455
val_score,twostream,regression,"(0, 0, 0)",9.0,5,2.5,none,0,10.016864776611328,2.936384439468384,92.29964447021484,1.5174205303192139,-2.23551344871521,2.4367709159851074,2.2645552158355713
test_score,twostream,regression,"(0, 0, 0)",9.0,5,2.5,none,0,9.802656173706055,3.0181455612182617,93.39227294921875,1.5705252885818481,-2.2355449199676514,2.518146276473999,2.3307318687438965
train_score,twostream,regression,"(0, 0, 1)",9.0,5,2.5,none,0,12.467598915100098,3.3374059200286865,93.35391998291016,1.7531297206878662,-2.227489709854126,2.8375308513641357,2.6577818393707275
val_score,twostream,regression,"(0, 0, 1)",9.0,5,2.5,none,0,10.017237663269043,2.936384439468384,92.29964447021484,1.5179908275604248,-2.225226402282715,2.436774253845215,2.2645676136016846
test_score,twostream,regression,"(0, 0, 1)",9.0,5,2.5,none,0,9.803009986877441,3.0181455612182617,93.39227294921875,1.5710736513137817,-2.225717306137085,2.518146276473999,2.33073353767395
train_score,twostream,regression,"(0, 0, 2)",9.0,5,2.5,none,0,12.467280387878418,3.3374059200286865,93.35391998291016,1.752640724182129,-2.2360455989837646,2.8375308513641357,2.657776355743408
val_score,twostream,regression,"(0, 0, 2)",9.0,5,2.5,none,0,10.016852378845215,2.936384439468384,92.29964447021484,1.517404556274414,-2.2358179092407227,2.4367713928222656,2.264554977416992
test_score,twostream,regression,"(0, 0, 2)",9.0,5,2.5,none,0,9.80264663696289,3.0181455612182617,93.39227294921875,1.5705045461654663,-2.2358670234680176,2.518146276473999,2.3307318687438965
train_score,twostream,regression,"(0, 0, 3)",9.0,5,2.5,none,0,12.467281341552734,3.3374059200286865,93.35391998291016,1.7526426315307617,-2.2359955310821533,2.8375308513641357,2.6577768325805664
val_score,twostream,regression,"(0, 0, 3)",9.0,5,2.5,none,0,10.016846656799316,2.936384439468384,92.29964447021484,1.51739501953125,-2.2359821796417236,2.4367709159851074,2.264554738998413
test_score,twostream,regression,"(0, 0, 3)",9.0,5,2.5,none,0,9.802644729614258,3.0181455612182617,93.39227294921875,1.5704973936080933,-2.2360029220581055,2.518146276473999,2.3307318687438965
train_score,twostream,regression,"(0, 0, 4)",9.0,5,2.5,none,0,12.468010902404785,3.3374059200286865,93.35391998291016,1.7538338899612427,-2.215726852416992,2.8375325202941895,2.657789707183838
val_score,twostream,regression,"(0, 0, 4)",9.0,5,2.5,none,0,10.017560005187988,2.936384439468384,92.29964447021484,1.5184755325317383,-2.2164971828460693,2.4367775917053223,2.264580249786377
test_score,twostream,regression,"(0, 0, 4)",9.0,5,2.5,none,0,9.803314208984375,3.0181455612182617,93.39227294921875,1.5715386867523193,-2.2175257205963135,2.518146276473999,2.3307394981384277
train_score,twostream,regression,"(0, 0, 5)",9.0,5,2.5,none,0,12.467287063598633,3.3374059200286865,93.35391998291016,1.752648949623108,-2.2358858585357666,2.8375308513641357,2.6577765941619873
val_score,twostream,regression,"(0, 0, 5)",9.0,5,2.5,none,0,10.016860008239746,2.936384439468384,92.29964447021484,1.5174121856689453,-2.2356462478637695,2.4367713928222656,2.2645556926727295
test_score,twostream,regression,"(0, 0, 5)",9.0,5,2.5,none,0,9.80264663696289,3.0181455612182617,93.39227294921875,1.5705078840255737,-2.2358386516571045,2.518146276473999,2.3307318687438965
train_score,twostream,regression,"(0, 0, 6)",9.0,5,2.5,none,0,12.467360496520996,3.3374059200286865,93.35391998291016,1.7527743577957153,-2.233703374862671,2.8375308513641357,2.657778024673462
val_score,twostream,regression,"(0, 0, 6)",9.0,5,2.5,none,0,10.016966819763184,2.936384439468384,92.29964447021484,1.5175788402557373,-2.2326056957244873,2.436772346496582,2.2645583152770996
test_score,twostream,regression,"(0, 0, 6)",9.0,5,2.5,none,0,9.802741050720215,3.0181455612182617,93.39227294921875,1.5706548690795898,-2.2331554889678955,2.518146276473999,2.3307323455810547
train_score,twostream,regression,"(0, 0, 7)",9.0,5,2.5,none,0,12.467280387878418,3.3374059200286865,93.35391998291016,1.7526386976242065,-2.236078977584839,2.8375308513641357,2.657776355743408
val_score,twostream,regression,"(0, 0, 7)",9.0,5,2.5,none,0,10.016844749450684,2.936384439468384,92.29964447021484,1.5173903703689575,-2.2360610961914062,2.4367706775665283,2.264554262161255
test_score,twostream,regression,"(0, 0, 7)",9.0,5,2.5,none,0,9.802639961242676,3.0181455612182617,93.39227294921875,1.5704944133758545,-2.2360618114471436,2.518146276473999,2.3307313919067383
train_score,twostream,regression,"(0, 0, 7)",27.0,5,2.5,none,0,12.467280387878418,3.3374059200286865,93.35391998291016,1.7526386976242065,-2.236078977584839,2.8375308513641357,2.6577768325805664
val_score,twostream,regression,"(0, 0, 7)",27.0,5,2.5,none,0,10.016845703125,2.936384439468384,92.29964447021484,1.5173903703689575,-2.2360610961914062,2.4367706775665283,2.264554262161255
test_score,twostream,regression,"(0, 0, 7)",27.0,5,2.5,none,0,9.80263900756836,3.0181455612182617,93.39227294921875,1.5704944133758545,-2.2360618114471436,2.518146276473999,2.3307318687438965
train_score,twostream,regression,"(0, 0, 7)",81.0,5,2.5,none,0,12.467280387878418,3.3374059200286865,93.35391998291016,1.7526386976242065,-2.236078977584839,2.8375308513641357,2.657776355743408
val_score,twostream,regression,"(0, 0, 7)",81.0,5,2.5,none,0,10.016844749450684,2.936384439468384,92.29964447021484,1.5173903703689575,-2.2360610961914062,2.4367706775665283,2.264554262161255
test_score,twostream,regression,"(0, 0, 7)",81.0,5,2.5,none,0,9.80263900756836,3.0181455612182617,93.39227294921875,1.5704944133758545,-2.2360618114471436,2.518146276473999,2.3307318687438965
train_score,twostream,regression,"(0, 0, 7)",243.0,5,2.5,none,0,12.467280387878418,3.3374059200286865,93.35391998291016,1.7526386976242065,-2.236078977584839,2.8375308513641357,2.657776355743408
val_score,twostream,regression,"(0, 0, 7)",243.0,5,2.5,none,0,10.016845703125,2.936384439468384,92.29964447021484,1.5173903703689575,-2.2360610961914062,2.4367706775665283,2.264554262161255
test_score,twostream,regression,"(0, 0, 7)",243.0,5,2.5,none,0,9.80263900756836,3.0181455612182617,93.39227294921875,1.5704944133758545,-2.2360618114471436,2.518146276473999,2.3307318687438965
train_score,twostream,regression,"(0, 0, 8)",9.0,5,2.5,none,0,12.467288970947266,3.3374059200286865,93.35391998291016,1.752652645111084,-2.2358081340789795,2.8375308513641357,2.6577765941619873
val_score,twostream,regression,"(0, 0, 8)",9.0,5,2.5,none,0,10.01685905456543,2.936384439468384,92.29964447021484,1.5174148082733154,-2.2356271743774414,2.4367713928222656,2.2645556926727295
test_score,twostream,regression,"(0, 0, 8)",9.0,5,2.5,none,0,9.802645683288574,3.0181455612182617,93.39227294921875,1.570505976676941,-2.2358593940734863,2.518146276473999,2.3307318687438965
train_score,twostream,regression,"(0, 0, 9)",9.0,5,2.5,none,0,12.467280387878418,3.3374059200286865,93.35391998291016,1.7526386976242065,-2.236078977584839,2.8375308513641357,2.6577768325805664
val_score,twostream,regression,"(0, 0, 9)",9.0,5,2.5,none,0,10.016845703125,2.936384439468384,92.29964447021484,1.5173903703689575,-2.236060857772827,2.4367706775665283,2.264554262161255
test_score,twostream,regression,"(0, 0, 9)",9.0,5,2.5,none,0,9.802641868591309,3.0181455612182617,93.39227294921875,1.570494532585144,-2.2360615730285645,2.518146276473999,2.3307318687438965
train_score,twostream,regression,"(0, 0, 9)",27.0,5,2.5,none,0,12.467280387878418,3.3374059200286865,93.35391998291016,1.7526386976242065,-2.236078977584839,2.8375308513641357,2.6577768325805664
val_score,twostream,regression,"(0, 0, 9)",27.0,5,2.5,none,0,10.016845703125,2.936384439468384,92.29964447021484,1.5173903703689575,-2.236060857772827,2.4367706775665283,2.264554262161255
test_score,twostream,regression,"(0, 0, 9)",27.0,5,2.5,none,0,9.80263900756836,3.0181455612182617,93.39227294921875,1.5704944133758545,-2.2360615730285645,2.518146276473999,2.3307318687438965
train_score,twostream,regression,"(0, 0, 9)",81.0,5,2.5,none,0,12.467280387878418,3.3374059200286865,93.35391998291016,1.7526386976242065,-2.236078977584839,2.8375308513641357,2.6577768325805664
val_score,twostream,regression,"(0, 0, 9)",81.0,5,2.5,none,0,10.016845703125,2.936384439468384,92.29964447021484,1.5173903703689575,-2.236060619354248,2.4367706775665283,2.264554262161255
test_score,twostream,regression,"(0, 0, 9)",81.0,5,2.5,none,0,9.80263900756836,3.0181455612182617,93.39227294921875,1.570494532585144,-2.2360618114471436,2.518146276473999,2.3307318687438965
train_score,twostream,regression,"(0, 0, 10)",9.0,5,2.5,none,0,12.467280387878418,3.3374059200286865,93.35391998291016,1.7526386976242065,-2.236078977584839,2.8375308513641357,2.657776355743408
val_score,twostream,regression,"(0, 0, 10)",9.0,5,2.5,none,0,10.016845703125,2.936384439468384,92.29964447021484,1.5173907279968262,-2.236057758331299,2.4367706775665283,2.264554262161255
test_score,twostream,regression,"(0, 0, 10)",9.0,5,2.5,none,0,9.802639961242676,3.0181455612182617,93.39227294921875,1.570494532585144,-2.236060619354248,2.518146276473999,2.3307316303253174
train_score,twostream,regression,"(0, 0, 10)",27.0,5,2.5,none,0,12.467280387878418,3.3374059200286865,93.35391998291016,1.7526386976242065,-2.236078977584839,2.8375308513641357,2.657776355743408
val_score,twostream,regression,"(0, 0, 10)",27.0,5,2.5,none,0,10.016845703125,2.936384439468384,92.29964447021484,1.5173907279968262,-2.2360596656799316,2.4367706775665283,2.264554262161255
test_score,twostream,regression,"(0, 0, 10)",27.0,5,2.5,none,0,9.80263900756836,3.0181455612182617,93.39227294921875,1.570494532585144,-2.236060857772827,2.518146276473999,2.3307318687438965
train_score,twostream,regression,"(0, 0, 10)",81.0,5,2.5,none,0,12.467280387878418,3.3374059200286865,93.35391998291016,1.7526386976242065,-2.236078977584839,2.8375308513641357,2.657776355743408
val_score,twostream,regression,"(0, 0, 10)",81.0,5,2.5,none,0,10.016845703125,2.936384439468384,92.29964447021484,1.5173903703689575,-2.236060619354248,2.4367706775665283,2.264554262161255
test_score,twostream,regression,"(0, 0, 10)",81.0,5,2.5,none,0,9.80263900756836,3.0181455612182617,93.39227294921875,1.570494532585144,-2.2360613346099854,2.518146276473999,2.3307316303253174
train_score,twostream,regression,"(0, 0, 11)",9.0,5,2.5,none,0,12.46768569946289,3.3374059200286865,93.35391998291016,1.753270149230957,-2.2251524925231934,2.837531328201294,2.6577837467193604
val_score,twostream,regression,"(0, 0, 11)",9.0,5,2.5,none,0,10.01737117767334,2.936384439468384,92.29964447021484,1.5181690454483032,-2.22163987159729,2.4367733001708984,2.2645771503448486
test_score,twostream,regression,"(0, 0, 11)",9.0,5,2.5,none,0,9.803174018859863,3.0181455612182617,93.39227294921875,1.5713200569152832,-2.221323251724243,2.518146276473999,2.330735921859741
train_score,twostream,regression,"(0, 0, 12)",9.0,5,2.5,none,0,12.467280387878418,3.3374059200286865,93.35391998291016,1.7526397705078125,-2.236063003540039,2.8375308513641357,2.657776355743408
val_score,twostream,regression,"(0, 0, 12)",9.0,5,2.5,none,0,10.016845703125,2.936384439468384,92.29964447021484,1.517392873764038,-2.2360146045684814,2.4367706775665283,2.264554500579834
test_score,twostream,regression,"(0, 0, 12)",9.0,5,2.5,none,0,9.802643775939941,3.0181455612182617,93.39227294921875,1.5704950094223022,-2.2360482215881348,2.518146276473999,2.3307318687438965
train_score,twostream,regression,"(0, 0, 12)",27.0,5,2.5,none,0,12.467280387878418,3.3374059200286865,93.35391998291016,1.752638816833496,-2.236076593399048,2.8375308513641357,2.657776355743408
val_score,twostream,regression,"(0, 0, 12)",27.0,5,2.5,none,0,10.016845703125,2.936384439468384,92.29964447021484,1.5173908472061157,-2.236056327819824,2.4367706775665283,2.264554262161255
test_score,twostream,regression,"(0, 0, 12)",27.0,5,2.5,none,0,9.80263900756836,3.0181455612182617,93.39227294921875,1.570494532585144,-2.236060857772827,2.518146276473999,2.3307318687438965
train_score,twostream,regression,"(0, 0, 13)",9.0,5,2.5,none,0,12.468618392944336,3.3374059200286865,93.35391998291016,1.7547369003295898,-2.199934244155884,2.8375346660614014,2.6578152179718018
val_score,twostream,regression,"(0, 0, 13)",9.0,5,2.5,none,0,10.01842212677002,2.936384439468384,92.29964447021484,1.5197573900222778,-2.193768262863159,2.436786651611328,2.264617919921875
test_score,twostream,regression,"(0, 0, 13)",9.0,5,2.5,none,0,9.804096221923828,3.0181455612182617,93.39227294921875,1.5727324485778809,-2.196803569793701,2.518146276473999,2.330747604370117
train_score,twostream,regression,"(0, 0, 14)",9.0,5,2.5,none,0,12.467280387878418,3.3374059200286865,93.35391998291016,1.7526386976242065,-2.2360785007476807,2.8375308513641357,2.657776355743408
val_score,twostream,regression,"(0, 0, 14)",9.0,5,2.5,none,0,10.016844749450684,2.936384439468384,92.29964447021484,1.517390489578247,-2.2360594272613525,2.4367706775665283,2.264554262161255
test_score,twostream,regression,"(0, 0, 14)",9.0,5,2.5,none,0,9.802639961242676,3.0181455612182617,93.39227294921875,1.570494532585144,-2.2360594272613525,2.518146276473999,2.3307316303253174
train_score,twostream,regression,"(0, 0, 14)",27.0,5,2.5,none,0,12.467280387878418,3.3374059200286865,93.35391998291016,1.7526386976242065,-2.236078977584839,2.8375308513641357,2.657776355743408
val_score,twostream,regression,"(0, 0, 14)",27.0,5,2.5,none,0,10.016845703125,2.936384439468384,92.29964447021484,1.5173907279968262,-2.2360572814941406,2.4367706775665283,2.264554262161255
test_score,twostream,regression,"(0, 0, 14)",27.0,5,2.5,none,0,9.80263900756836,3.0181455612182617,93.39227294921875,1.5704944133758545,-2.2360613346099854,2.518146276473999,2.3307318687438965
train_score,twostream,regression,"(0, 0, 15)",9.0,5,2.5,none,0,12.46729850769043,3.3374059200286865,93.35391998291016,1.752666711807251,-2.235563278198242,2.8375308513641357,2.6577775478363037
val_score,twostream,regression,"(0, 0, 15)",9.0,5,2.5,none,0,10.016876220703125,2.936384439468384,92.29964447021484,1.5174349546432495,-2.2352256774902344,2.4367713928222656,2.2645556926727295
test_score,twostream,regression,"(0, 0, 15)",9.0,5,2.5,none,0,9.802658081054688,3.0181455612182617,93.39227294921875,1.5705279111862183,-2.235460042953491,2.518146276473999,2.3307318687438965
train_score,twostream,regression,"(0, 0, 16)",9.0,5,2.5,none,0,12.467825889587402,3.3374059200286865,93.35391998291016,1.7535126209259033,-2.2207324504852295,2.8375320434570312,2.657792091369629
val_score,twostream,regression,"(0, 0, 16)",9.0,5,2.5,none,0,10.017380714416504,2.936384439468384,92.29964447021484,1.5181925296783447,-2.2213358879089355,2.4367759227752686,2.2645750045776367
test_score,twostream,regression,"(0, 0, 16)",9.0,5,2.5,none,0,9.80312728881836,3.0181455612182617,93.39227294921875,1.571249008178711,-2.2226197719573975,2.518146276473999,2.330735206604004
train_score,twostream,regression,"(0, 0, 17)",9.0,5,2.5,none,0,12.467280387878418,3.3374059200286865,93.35391998291016,1.752638578414917,-2.236078977584839,2.8375308513641357,2.6577768325805664
