,featureType,prblemType,confID,budget,eng_lvls,divide,fusionType,repeats,loss,tp,fp,tn,fn,acc,prec,rec,auc,BC,MCC,thisloss
test_score,rgb,classification,"(0, 0, 9)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.6615498065948486,0.657795786857605,0.05467524752020836,2.095168352127075
train_score,rgb,classification,"(0, 0, 10)",9.0,9,5,avg,0,,7204.0,1422.0,257858.0,25206.0,0.9087220430374146,0.8351495265960693,0.22227707505226135,0.9145972728729248,0.7718255519866943,0.4557075500488281,1.1430634260177612
val_score,rgb,classification,"(0, 0, 10)",9.0,9,5,avg,0,,384.0,71.0,62929.0,7491.0,0.8933041095733643,0.8439560532569885,0.04876190423965454,0.6997420787811279,0.8774558305740356,0.14793573319911957,2.4297406673431396
test_score,rgb,classification,"(0, 0, 10)",9.0,9,5,avg,0,,0.0,67.0,38253.0,4790.0,0.8873334527015686,0.0,0.0,0.7514253258705139,0.8463830947875977,0.035880520939826965,2.038917303085327
train_score,rgb,classification,"(0, 0, 11)",9.0,9,5,avg,0,,21437.0,3825.0,255455.0,10973.0,0.9492673873901367,0.8485867977142334,0.6614316701889038,0.979648232460022,0.650942325592041,0.7300800085067749,0.5667188763618469
val_score,rgb,classification,"(0, 0, 11)",9.0,9,5,avg,0,,665.0,2719.0,60281.0,7210.0,0.8599084615707397,0.19651299715042114,0.08444444090127945,0.6353379487991333,1.383388638496399,0.05449521169066429,6.313877105712891
test_score,rgb,classification,"(0, 0, 11)",9.0,9,5,avg,0,,734.0,1652.0,36668.0,4056.0,0.8675944209098816,0.3076278269290924,0.15323591232299805,0.7788084745407104,1.0297685861587524,0.10758413374423981,2.4604413509368896
train_score,rgb,classification,"(0, 0, 12)",9.0,9,5,avg,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.5003722310066223,0.6795534491539001,-0.005974922329187393,2.200578451156616
val_score,rgb,classification,"(0, 0, 12)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.456049382686615,0.6810832619667053,0.0,2.2063658237457275
test_score,rgb,classification,"(0, 0, 12)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.5992993116378784,0.6763516664505005,0.04390270635485649,2.1626477241516113
train_score,rgb,classification,"(0, 0, 13)",9.0,9,5,avg,0,,25090.0,3968.0,255312.0,7320.0,0.9613005518913269,0.863445520401001,0.7741437554359436,0.9871523380279541,0.7212201952934265,0.7945809960365295,0.4393483102321625
val_score,rgb,classification,"(0, 0, 13)",9.0,9,5,avg,0,,1077.0,4446.0,58554.0,6798.0,0.8413546681404114,0.1950027197599411,0.13676190376281738,0.6348791122436523,1.5108506679534912,0.0673818364739418,8.006733894348145
test_score,rgb,classification,"(0, 0, 13)",9.0,9,5,avg,0,,1033.0,3018.0,35302.0,3757.0,0.8428439497947693,0.2549987733364105,0.21565762162208557,0.7386252284049988,1.0701202154159546,0.07568375021219254,3.139270782470703
train_score,rgb,classification,"(0, 0, 14)",9.0,9,5,avg,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.7016773223876953,0.7218531370162964,0.02955322526395321,2.0504069328308105
val_score,rgb,classification,"(0, 0, 14)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.6542757153511047,0.72320955991745,-0.02333224192261696,2.0974366664886475
test_score,rgb,classification,"(0, 0, 14)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.6149415373802185,0.7333751320838928,-0.01211007870733738,2.1150104999542236
train_score,rgb,classification,"(0, 0, 15)",9.0,9,5,avg,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.625,0.9388738870620728,0.0,1.9470158815383911
val_score,rgb,classification,"(0, 0, 15)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.625,0.9388814568519592,0.0,1.9470241069793701
test_score,rgb,classification,"(0, 0, 15)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.625,0.9390240907669067,0.0,1.948322057723999
train_score,rgb,classification,"(0, 0, 15)",27.0,9,5,avg,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.625,0.9181697368621826,0.0,1.9464832544326782
val_score,rgb,classification,"(0, 0, 15)",27.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.625,0.9181731343269348,0.0,1.946479082107544
test_score,rgb,classification,"(0, 0, 15)",27.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.6749999523162842,0.9177958369255066,0.0,1.943085789680481
train_score,rgb,classification,"(0, 0, 16)",9.0,9,5,avg,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.7700937390327454,0.7022556662559509,0.3227052688598633,1.9914302825927734
val_score,rgb,classification,"(0, 0, 16)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.6336443424224854,0.6942639350891113,0.04584897309541702,2.155243158340454
test_score,rgb,classification,"(0, 0, 16)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.5678157210350037,0.6911081671714783,-0.003830132307484746,2.1724727153778076
train_score,rgb,classification,"(0, 0, 17)",9.0,9,5,avg,0,,24245.0,3686.0,255594.0,8165.0,0.9593707919120789,0.868031919002533,0.7480716109275818,0.9851729869842529,0.5622799396514893,0.7845995426177979,0.4948778748512268
val_score,rgb,classification,"(0, 0, 17)",9.0,9,5,avg,0,,1019.0,3042.0,59958.0,6856.0,0.860345721244812,0.25092342495918274,0.12939682602882385,0.6522773504257202,1.0816521644592285,0.07820211350917816,4.384067058563232
test_score,rgb,classification,"(0, 0, 17)",9.0,9,5,avg,0,,865.0,2442.0,35878.0,3925.0,0.8523080945014954,0.2615663707256317,0.18058454990386963,0.7556959390640259,0.9218299388885498,0.07805608958005905,2.6639983654022217
train_score,rgb,classification,"(0, 0, 18)",9.0,9,5,avg,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.6250000596046448,1.0019593238830566,0.0,1.948491096496582
val_score,rgb,classification,"(0, 0, 18)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.6250000596046448,1.0019574165344238,0.0,1.9484856128692627
test_score,rgb,classification,"(0, 0, 18)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.675000011920929,1.0007703304290771,0.0,1.9377888441085815
train_score,rgb,classification,"(0, 0, 18)",27.0,9,5,avg,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.625,1.025338888168335,0.0,1.9476258754730225
val_score,rgb,classification,"(0, 0, 18)",27.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.625,1.025335669517517,0.0,1.947629690170288
test_score,rgb,classification,"(0, 0, 18)",27.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.5750000476837158,1.0266869068145752,0.0,1.959789514541626
train_score,rgb,classification,"(0, 0, 19)",9.0,9,5,avg,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.6235013604164124,0.6712028384208679,0.09445732086896896,2.1335275173187256
val_score,rgb,classification,"(0, 0, 19)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.6038264036178589,0.6771894693374634,0.0341208279132843,2.146122932434082
test_score,rgb,classification,"(0, 0, 19)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.6094368696212769,0.6727837920188904,-0.02793942764401436,2.141875982284546
train_score,rgb,classification,"(0, 0, 20)",9.0,9,5,avg,0,,224.0,0.0,259280.0,32186.0,0.8896675705909729,1.0,0.006911447271704674,0.768718957901001,0.705364465713501,0.21771201491355896,1.867671012878418
val_score,rgb,classification,"(0, 0, 20)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.6770182847976685,0.7172660827636719,0.08108441531658173,2.0193545818328857
test_score,rgb,classification,"(0, 0, 20)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.6560550332069397,0.715499997138977,0.04182818531990051,2.013697862625122
train_score,rgb,classification,"(0, 0, 21)",9.0,9,5,avg,0,,2274.0,543.0,258737.0,30136.0,0.8948349356651306,0.8072417378425598,0.0701635330915451,0.8953781127929688,1.3617258071899414,0.3914349675178528,1.3872426748275757
val_score,rgb,classification,"(0, 0, 21)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.6683294773101807,1.6780931949615479,0.05537143722176552,2.518214225769043
test_score,rgb,classification,"(0, 0, 21)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.7816551327705383,1.64151132106781,0.04485740885138512,1.6184712648391724
train_score,rgb,classification,"(0, 0, 21)",27.0,9,5,avg,0,,2074.0,0.0,259280.0,30336.0,0.896010160446167,1.0,0.06399259716272354,0.9318616986274719,1.281671404838562,0.531354546546936,1.2362114191055298
val_score,rgb,classification,"(0, 0, 21)",27.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.6844478249549866,1.4237884283065796,0.04618912562727928,2.4890952110290527
test_score,rgb,classification,"(0, 0, 21)",27.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.803351640701294,1.4005475044250488,0.07910160720348358,1.5941429138183594
train_score,rgb,classification,"(0, 0, 21)",81.0,9,5,avg,0,,3461.0,1062.0,258218.0,28949.0,0.8971213698387146,0.7652000784873962,0.1067880317568779,0.9320482015609741,1.878725528717041,0.5669122934341431,1.1896671056747437
val_score,rgb,classification,"(0, 0, 21)",81.0,9,5,avg,0,,0.0,16.0,62984.0,7875.0,0.8886611461639404,0.0,0.0,0.6790928244590759,1.3396563529968262,0.06672398000955582,2.6503894329071045
test_score,rgb,classification,"(0, 0, 21)",81.0,9,5,avg,0,,0.0,9.0,38311.0,4790.0,0.8886786103248596,0.0,0.0,0.8047406673431396,1.2040406465530396,0.09741721302270889,1.6762237548828125
train_score,rgb,classification,"(0, 0, 21)",243.0,9,5,avg,0,,8899.0,89.0,259191.0,23511.0,0.9191025495529175,0.9900978803634644,0.27457574009895325,0.9480188488960266,23.746580123901367,0.5715190768241882,1.0190014839172363
val_score,rgb,classification,"(0, 0, 21)",243.0,9,5,avg,0,,73.0,160.0,62840.0,7802.0,0.8876603841781616,0.31330472230911255,0.009269841015338898,0.6891095042228699,1.8675715923309326,0.12242291867733002,3.2768893241882324
test_score,rgb,classification,"(0, 0, 21)",243.0,9,5,avg,0,,0.0,128.0,38192.0,4790.0,0.8859185576438904,0.0,0.0,0.7565335035324097,1.9735323190689087,0.073482945561409,3.1074159145355225
train_score,rgb,classification,"(0, 0, 22)",9.0,9,5,avg,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.7529370784759521,0.7893521785736084,0.17343822121620178,1.9137312173843384
val_score,rgb,classification,"(0, 0, 22)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.6402960419654846,0.7937924861907959,-0.014455573633313179,2.0568387508392334
test_score,rgb,classification,"(0, 0, 22)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.712022066116333,0.7964638471603394,-0.02022433653473854,1.9715867042541504
train_score,rgb,classification,"(0, 0, 23)",9.0,9,5,avg,0,,19049.0,3299.0,255981.0,13361.0,0.942884624004364,0.8523805141448975,0.5877506732940674,0.967694878578186,0.5324615836143494,0.6866480708122253,0.747898519039154
val_score,rgb,classification,"(0, 0, 23)",9.0,9,5,avg,0,,591.0,1408.0,61592.0,7284.0,0.8773610591888428,0.29564782977104187,0.07504761964082718,0.6730059385299683,0.7153055667877197,0.13729867339134216,2.6198341846466064
test_score,rgb,classification,"(0, 0, 23)",9.0,9,5,avg,0,,339.0,1085.0,37235.0,4451.0,0.8715841770172119,0.2380618005990982,0.0707724392414093,0.7757633328437805,0.6929372549057007,0.05087099224328995,1.9079831838607788
train_score,rgb,classification,"(0, 0, 23)",27.0,9,5,avg,0,,23949.0,3307.0,255973.0,8461.0,0.9596551656723022,0.8786689043045044,0.738938570022583,0.9845271706581116,0.5298008918762207,0.7885470986366272,0.5167554020881653
val_score,rgb,classification,"(0, 0, 23)",27.0,9,5,avg,0,,1004.0,3119.0,59881.0,6871.0,0.8590477705001831,0.24351200461387634,0.12749207019805908,0.6510141491889954,0.8604027628898621,0.07808644324541092,3.8606486320495605
test_score,rgb,classification,"(0, 0, 23)",27.0,9,5,avg,0,,781.0,2207.0,36113.0,4009.0,0.8558106422424316,0.26137885451316833,0.16304801404476166,0.762958288192749,0.7464368343353271,0.07377676665782928,2.314647912979126
train_score,rgb,classification,"(0, 0, 24)",9.0,9,5,avg,0,,7422.0,2024.0,257256.0,24988.0,0.907394289970398,0.7857294082641602,0.2290033996105194,0.920954704284668,0.8574744462966919,0.49691513180732727,1.1797250509262085
val_score,rgb,classification,"(0, 0, 24)",9.0,9,5,avg,0,,170.0,170.0,62830.0,7705.0,0.8888880610466003,0.5,0.021587301045656204,0.7089477181434631,0.8501867651939392,0.14016705751419067,1.9669843912124634
test_score,rgb,classification,"(0, 0, 24)",9.0,9,5,avg,0,,5.0,26.0,38294.0,4785.0,0.8884004950523376,0.16129031777381897,0.001043841359205544,0.7791459560394287,0.8633028864860535,0.07193467020988464,1.7232496738433838
train_score,rgb,classification,"(0, 0, 24)",27.0,9,5,avg,0,,13570.0,3041.0,256239.0,18840.0,0.9249857068061829,0.8169285655021667,0.41869792342185974,0.9466500878334045,0.6819463968276978,0.5980957746505737,0.9678993821144104
val_score,rgb,classification,"(0, 0, 24)",27.0,9,5,avg,0,,402.0,574.0,62426.0,7473.0,0.8864614367485046,0.41188523173332214,0.05104761943221092,0.7095746994018555,0.7474445700645447,0.13969023525714874,2.1129558086395264
test_score,rgb,classification,"(0, 0, 24)",27.0,9,5,avg,0,,133.0,506.0,37814.0,4657.0,0.8802363276481628,0.20813772082328796,0.02776617929339409,0.7714143991470337,0.7561013102531433,0.046153489500284195,1.8050609827041626
train_score,rgb,classification,"(0, 0, 24)",81.0,9,5,avg,0,,19587.0,3083.0,256197.0,12823.0,0.9454690217971802,0.8640052676200867,0.6043505072593689,0.9710644483566284,0.6916596293449402,0.705793559551239,0.7191757559776306
val_score,rgb,classification,"(0, 0, 24)",81.0,9,5,avg,0,,672.0,1613.0,61387.0,7203.0,0.8756115436553955,0.2940919101238251,0.08533333241939545,0.6813393235206604,0.8489499092102051,0.11698994040489197,2.619213819503784
test_score,rgb,classification,"(0, 0, 24)",81.0,9,5,avg,0,,382.0,1288.0,37032.0,4408.0,0.8678728342056274,0.22874251008033752,0.07974947988986969,0.7762842774391174,0.8025594353675842,0.06251240521669388,1.9503520727157593
train_score,rgb,classification,"(0, 0, 25)",9.0,9,5,avg,0,,14543.0,2945.0,256335.0,17867.0,0.9286510944366455,0.8315988183021545,0.4487195312976837,0.9521111249923706,0.7407693862915039,0.603854238986969,0.9234313368797302
val_score,rgb,classification,"(0, 0, 25)",9.0,9,5,avg,0,,276.0,655.0,62345.0,7599.0,0.8835411667823792,0.29645541310310364,0.03504762053489685,0.700759768486023,0.864881694316864,0.14179015159606934,2.1805312633514404
test_score,rgb,classification,"(0, 0, 25)",9.0,9,5,avg,0,,91.0,325.0,37995.0,4699.0,0.8834607005119324,0.21875,0.018997913226485252,0.7824903130531311,0.8438454270362854,0.06282732635736465,1.7504438161849976
train_score,rgb,classification,"(0, 0, 25)",27.0,9,5,avg,0,,19489.0,3155.0,256125.0,12921.0,0.9448860883712769,0.8606694936752319,0.6013267636299133,0.9722764492034912,0.5282573103904724,0.705982506275177,0.6983487010002136
val_score,rgb,classification,"(0, 0, 25)",27.0,9,5,avg,0,,702.0,1455.0,61545.0,7173.0,0.878264307975769,0.3254520297050476,0.08914285898208618,0.6828030347824097,0.6953557133674622,0.13835617899894714,2.5538506507873535
test_score,rgb,classification,"(0, 0, 25)",27.0,9,5,avg,0,,420.0,1181.0,37139.0,4370.0,0.8712364435195923,0.26233604550361633,0.08768267184495926,0.7831441760063171,0.6326429843902588,0.07357852160930634,1.8795214891433716
train_score,rgb,classification,"(0, 0, 25)",81.0,9,5,avg,0,,26326.0,2803.0,256477.0,6084.0,0.9695323705673218,0.9037728905677795,0.8122801780700684,0.9908621311187744,0.4008675217628479,0.8383261561393738,0.40220019221305847
val_score,rgb,classification,"(0, 0, 25)",81.0,9,5,avg,0,,803.0,3156.0,59844.0,7072.0,0.8556894659996033,0.2028290033340454,0.10196825116872787,0.6605857014656067,0.7132006883621216,0.03433859348297119,3.33912992477417
test_score,rgb,classification,"(0, 0, 25)",81.0,9,5,avg,0,,780.0,2627.0,35693.0,4010.0,0.8460452556610107,0.22894041240215302,0.16283924877643585,0.7524551153182983,0.663224995136261,0.06458339095115662,2.5159366130828857
train_score,rgb,classification,"(0, 0, 26)",9.0,9,5,avg,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.8063908219337463,0.6776034235954285,0.2769172191619873,1.863094449043274
val_score,rgb,classification,"(0, 0, 26)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.6056567430496216,0.6924401521682739,0.03975901007652283,2.133183240890503
test_score,rgb,classification,"(0, 0, 26)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.7119401693344116,0.6748771667480469,-0.022541360929608345,2.020559310913086
train_score,rgb,classification,"(0, 0, 0)",9.0,9,5,conc,0,,2761.0,524.0,258756.0,29649.0,0.8965694904327393,0.8404870629310608,0.08518975973129272,0.8904796242713928,0.7358229756355286,0.4577498435974121,1.5988825559616089
val_score,rgb,classification,"(0, 0, 0)",9.0,9,5,conc,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.6580398082733154,0.764906108379364,0.10044138133525848,2.064815044403076
test_score,rgb,classification,"(0, 0, 0)",9.0,9,5,conc,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.7499117851257324,0.759733259677887,0.00958069134503603,1.9669886827468872
train_score,rgb,classification,"(0, 0, 1)",9.0,9,5,conc,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.625,0.9387639164924622,0.0,1.9465210437774658
val_score,rgb,classification,"(0, 0, 1)",9.0,9,5,conc,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.625,0.9387704133987427,0.0,1.9465231895446777
test_score,rgb,classification,"(0, 0, 1)",9.0,9,5,conc,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.6499999761581421,0.9383041858673096,0.0,1.9423381090164185
train_score,rgb,classification,"(0, 0, 2)",9.0,9,5,conc,0,,15372.0,2614.0,256666.0,17038.0,0.9326261878013611,0.8546647429466248,0.47429805994033813,0.9574527144432068,0.5472123622894287,0.6395534873008728,0.8968033790588379
val_score,rgb,classification,"(0, 0, 2)",9.0,9,5,conc,0,,347.0,349.0,62651.0,7528.0,0.8888601064682007,0.4985632300376892,0.044063493609428406,0.7048326730728149,0.7144463658332825,0.12339682877063751,2.0806000232696533
test_score,rgb,classification,"(0, 0, 2)",9.0,9,5,conc,0,,164.0,594.0,37726.0,4626.0,0.8789145350456238,0.21635884046554565,0.034237995743751526,0.7588449716567993,0.6855650544166565,0.04287853464484215,1.9146806001663208
train_score,rgb,classification,"(0, 0, 3)",9.0,9,5,conc,0,,2350.0,527.0,258753.0,30060.0,0.8951502442359924,0.8168230652809143,0.07250848412513733,0.8778010010719299,0.7363741397857666,0.3601032495498657,1.5854493379592896
val_score,rgb,classification,"(0, 0, 3)",9.0,9,5,conc,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.6901376843452454,0.7587943077087402,0.11598392575979233,1.9609085321426392
test_score,rgb,classification,"(0, 0, 3)",9.0,9,5,conc,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.743827223777771,0.753474235534668,0.04297517240047455,1.8726933002471924
train_score,rgb,classification,"(0, 0, 3)",27.0,9,5,conc,0,,7842.0,1877.0,257403.0,24568.0,0.9093380570411682,0.8068731427192688,0.24196235835552216,0.9357588291168213,0.6754251718521118,0.5473317503929138,1.1314501762390137
val_score,rgb,classification,"(0, 0, 3)",27.0,9,5,conc,0,,158.0,86.0,62914.0,7717.0,0.8899036645889282,0.6475409865379333,0.020063491538167,0.7124270796775818,0.7500202655792236,0.1546434611082077,1.9645764827728271
test_score,rgb,classification,"(0, 0, 3)",27.0,9,5,conc,0,,19.0,37.0,38283.0,4771.0,0.888470470905304,0.3392857015132904,0.003966596908867359,0.782407283782959,0.7458769083023071,0.03779282420873642,1.7515404224395752
